date,contract,board,rank,member_enc,qty,chg,member
2024-12-04,CU2412,long,8,%B6%AB%D6%A4%C6%DA%BB%F5,1135,-95.0,东证期货
2024-12-04,CU2412,long,9,%D6%D0%BA%BD%C6%DA%BB%F5,1115,-140.0,中航期货
2024-12-04,CU2412,long,10,%B9%FA%CC%A9%BE%FD%B0%B2,975,-280.0,国泰君安
2024-12-04,CU2412,long,11,%D6%D0%D0%C5%BD%A8%CD%B6,955,-160.0,中信建投
2024-12-04,CU2412,long,12,%B6%AB%CE%E2%C6%DA%BB%F5,815,-185.0,东吴期货
2024-12-04,CU2412,long,13,%BB%AA%B0%B2%C6%DA%BB%F5,795,410.0,华安期货
2024-12-04,CU2412,long,14,%B7%BD%D5%FD%D6%D0%C6%DA,785,-290.0,方正中期
2024-12-04,CU2412,long,15,%B9%E3%D6%DD%C6%DA%BB%F5,715,-220.0,广州期货
2024-12-04,CU2412,long,16,%BB%AA%F6%CE%C6%DA%BB%F5,695,-105.0,华鑫期货
2024-12-04,CU2412,long,17,%C4%CF%BB%AA%C6%DA%BB%F5,665,-40.0,南华期货
2024-12-04,CU2412,long,18,%BD%A8%D0%C5%C6%DA%BB%F5,660,-110.0,建信期货
2024-12-04,CU2412,long,19,%BA%A3%D6%A4%C6%DA%BB%F5,625,0.0,海证期货
2024-12-04,CU2412,long,20,%BB%AA%CC%A9%C6%DA%BB%F5,595,-25.0,华泰期货
2024-12-04,CU2412,long,999,TOTAL,29220,,TOTAL
2024-12-04,CU2412,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,3555,-725.0,中信期货
2024-12-04,CU2412,short,2,%B9%FA%CD%B6%B0%B2%D0%C5,2955,145.0,国投安信
2024-12-04,CU2412,short,3,%BD%F0%C8%F0%C6%DA%BB%F5,2690,-700.0,金瑞期货
2024-12-04,CU2412,short,4,%BD%A8%D0%C5%C6%DA%BB%F5,2680,-50.0,建信期货
2024-12-04,CU2412,short,5,%B9%E3%B7%A2%C6%DA%BB%F5,1740,-410.0,广发期货
2024-12-04,CU2412,short,6,%CE%E5%BF%F3%C6%DA%BB%F5,1735,-165.0,五矿期货
2024-12-04,CU2412,short,7,%B9%FA%CC%A9%BE%FD%B0%B2,1450,-90.0,国泰君安
2024-12-04,CU2412,short,8,%B6%AB%D6%A4%C6%DA%BB%F5,1270,-170.0,东证期货
2024-12-04,CU2412,short,9,%C9%BD%BD%F0%C6%DA%BB%F5,1235,195.0,山金期货
2024-12-04,CU2412,short,10,%D6%D0%C1%B8%C6%DA%BB%F5,950,-280.0,中粮期货
2024-12-04,CU2412,short,11,%D2%F8%BA%D3%C6%DA%BB%F5,915,-125.0,银河期货
2024-12-04,CU2412,short,12,%B3%A4%BD%AD%C6%DA%BB%F5,890,-135.0,长江期货
2024-12-04,CU2412,short,13,%BA%A3%CD%A8%C6%DA%BB%F5,840,-95.0,海通期货
2024-12-04,CU2412,short,14,%D7%CF%BD%F0%CC%EC%B7%E7,790,-35.0,紫金天风
2024-12-04,CU2412,short,15,%CD%AD%B9%DA%BD%F0%D4%B4,775,10.0,铜冠金源
2024-12-04,CU2412,short,16,%B9%FA%C3%B3%C6%DA%BB%F5,755,65.0,国贸期货
2024-12-04,CU2412,short,17,%C4%CF%BB%AA%C6%DA%BB%F5,655,-155.0,南华期货
2024-12-04,CU2412,short,18,%C9%CF%BA%A3%D6%D0%C6%DA,600,0.0,上海中期
2024-12-04,CU2412,short,19,%B8%F1%C1%D6%B4%F3%BB%AA,520,-190.0,格林大华
2024-12-04,CU2412,short,20,%D6%D0%D0%C5%BD%A8%CD%B6,480,5.0,中信建投
2024-12-04,CU2412,short,999,TOTAL,27480,,TOTAL
2024-12-24,CU2501,volume,1,%D6%D0%D0%C5%C6%DA%BB%F5,8945,-3109.0,中信期货
2024-12-24,CU2501,volume,2,%B6%AB%D6%A4%C6%DA%BB%F5,7628,-1526.0,东证期货
2024-12-24,CU2501,volume,3,%BD%F0%C8%F0%C6%DA%BB%F5,6056,1216.0,金瑞期货
2024-12-24,CU2501,volume,4,%B9%FA%CC%A9%BE%FD%B0%B2,4361,-3007.0,国泰君安
2024-12-24,CU2501,volume,5,%BB%AA%CC%A9%C6%DA%BB%F5,4262,-2080.0,华泰期货
2024-12-24,CU2501,volume,6,%B7%BD%D5%FD%D6%D0%C6%DA,2975,-977.0,方正中期
2024-12-24,CU2501,volume,7,%BA%A3%CD%A8%C6%DA%BB%F5,2243,-2007.0,海通期货
2024-12-24,CU2501,volume,8,%D4%C6%B3%BF%C6%DA%BB%F5,2109,168.0,云晨期货
2024-12-24,CU2501,volume,9,%D2%F8%BA%D3%C6%DA%BB%F5,1625,-1500.0,银河期货
2024-12-24,CU2501,volume,10,%B9%FA%D4%AA%C6%DA%BB%F5,1603,-116.0,国元期货
2024-12-24,CU2501,volume,11,%CE%E5%BF%F3%C6%DA%BB%F5,1368,-596.0,五矿期货
2024-12-24,CU2501,volume,12,%B9%E2%B4%F3%C6%DA%BB%F5,1291,533.0,光大期货
2024-12-24,CU2501,volume,13,%B9%FA%D0%C5%C6%DA%BB%F5,1265,-139.0,国信期货
2024-12-24,CU2501,volume,14,%D6%D0%B2%C6%C6%DA%BB%F5,1068,960.0,中财期货
2024-12-24,CU2501,volume,15,%C4%CF%BB%AA%C6%DA%BB%F5,1024,-418.0,南华期货
2024-12-24,CU2501,volume,16,%B9%FA%CD%B6%B0%B2%D0%C5,1017,-685.0,国投安信
2024-12-24,CU2501,volume,17,%CD%AD%B9%DA%BD%F0%D4%B4,902,-844.0,铜冠金源
2024-12-24,CU2501,volume,18,%D3%C0%B0%B2%C6%DA%BB%F5,860,228.0,永安期货
2024-12-24,CU2501,volume,19,%BD%A8%D0%C5%C6%DA%BB%F5,843,-234.0,建信期货
2024-12-24,CU2501,volume,20,%C9%EA%CD%F2%C6%DA%BB%F5,815,13.0,申万期货
2024-12-24,CU2501,volume,999,TOTAL,52260,,TOTAL
2024-12-24,CU2501,long,1,%BD%F0%C8%F0%C6%DA%BB%F5,10171,202.0,金瑞期货
2024-12-24,CU2501,long,2,%CE%E5%BF%F3%C6%DA%BB%F5,6552,-189.0,五矿期货
2024-12-24,CU2501,long,3,%B7%BD%D5%FD%D6%D0%C6%DA,5882,-669.0,方正中期
2024-12-24,CU2501,long,4,%D6%D0%D0%C5%C6%DA%BB%F5,5745,-860.0,中信期货
2024-12-24,CU2501,long,5,%B9%FA%CC%A9%BE%FD%B0%B2,5391,-140.0,国泰君安
2024-12-24,CU2501,long,6,%CD%AD%B9%DA%BD%F0%D4%B4,5360,-356.0,铜冠金源
2024-12-24,CU2501,long,7,%B9%E3%D6%DD%C6%DA%BB%F5,4120,-323.0,广州期货
2024-12-24,CU2501,long,8,%D6%D0%BA%BD%C6%DA%BB%F5,3071,82.0,中航期货
2024-12-24,CU2501,long,9,%D2%F8%BA%D3%C6%DA%BB%F5,2994,-526.0,银河期货
2024-12-24,CU2501,long,10,%D4%C6%B3%BF%C6%DA%BB%F5,2951,1273.0,云晨期货
2024-12-24,CU2501,long,11,%BA%EB%D2%B5%C6%DA%BB%F5,2942,-23.0,弘业期货
2024-12-24,CU2501,long,12,%C4%CF%BB%AA%C6%DA%BB%F5,2615,-342.0,南华期货
2024-12-24,CU2501,long,13,%B9%E2%B4%F3%C6%DA%BB%F5,2516,-243.0,光大期货
2024-12-24,CU2501,long,14,%B1%A6%B3%C7%C6%DA%BB%F5,2360,37.0,宝城期货
2024-12-24,CU2501,long,15,%B6%AB%CE%E2%C6%DA%BB%F5,2316,-206.0,东吴期货
2024-12-24,CU2501,long,16,%B6%AB%D6%A4%C6%DA%BB%F5,2181,-231.0,东证期货
2024-12-24,CU2501,long,17,%BA%A3%CD%A8%C6%DA%BB%F5,1662,-261.0,海通期货
2024-12-24,CU2501,long,18,%B9%FA%C3%B3%C6%DA%BB%F5,1526,-133.0,国贸期货
2024-12-24,CU2501,long,19,%D2%BB%B5%C2%C6%DA%BB%F5,1430,-376.0,一德期货
2024-12-24,CU2501,long,20,%BB%AA%CC%A9%C6%DA%BB%F5,1412,-242.0,华泰期货
2024-12-24,CU2501,long,999,TOTAL,73197,,TOTAL
2024-12-24,CU2501,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,9658,-779.0,中信期货
2024-12-24,CU2501,short,2,%B9%FA%CC%A9%BE%FD%B0%B2,6680,-724.0,国泰君安
2024-12-24,CU2501,short,3,%BD%F0%C8%F0%C6%DA%BB%F5,6567,-486.0,金瑞期货
2024-12-24,CU2501,short,4,%B9%FA%CD%B6%B0%B2%D0%C5,4548,6.0,国投安信
2024-12-24,CU2501,short,5,%CE%E5%BF%F3%C6%DA%BB%F5,3865,-131.0,五矿期货
2024-12-24,CU2501,short,6,%B6%AB%D6%A4%C6%DA%BB%F5,3678,-1419.0,东证期货
2024-12-24,CU2501,short,7,%B9%FA%C3%B3%C6%DA%BB%F5,2733,-185.0,国贸期货
2024-12-24,CU2501,short,8,%B9%E3%B7%A2%C6%DA%BB%F5,2575,-38.0,广发期货
2024-12-24,CU2501,short,9,%BD%A8%D0%C5%C6%DA%BB%F5,2559,-23.0,建信期货
2024-12-24,CU2501,short,10,%BA%A3%CD%A8%C6%DA%BB%F5,2555,-174.0,海通期货
2024-12-24,CU2501,short,11,%D3%C0%B0%B2%C6%DA%BB%F5,2095,-310.0,永安期货
2024-12-24,CU2501,short,12,%D0%CB%D2%B5%C6%DA%BB%F5,1985,333.0,兴业期货
2024-12-24,CU2501,short,13,%D2%BB%B5%C2%C6%DA%BB%F5,1962,51.0,一德期货
2024-12-24,CU2501,short,14,%D4%C6%B3%BF%C6%DA%BB%F5,1912,2.0,云晨期货
2024-12-24,CU2501,short,15,%D7%CF%BD%F0%CC%EC%B7%E7,1678,-56.0,紫金天风
2024-12-24,CU2501,short,16,%CD%AD%B9%DA%BD%F0%D4%B4,1644,74.0,铜冠金源
2024-12-24,CU2501,short,17,%BA%A3%D6%A4%C6%DA%BB%F5,1609,48.0,海证期货
2024-12-24,CU2501,short,18,%B7%BD%D5%FD%D6%D0%C6%DA,1595,302.0,方正中期
2024-12-24,CU2501,short,19,%B3%A4%BD%AD%C6%DA%BB%F5,1594,-6.0,长江期货
2024-12-24,CU2501,short,20,%D6%D0%D0%C5%BD%A8%CD%B6,1593,-226.0,中信建投
2024-12-24,CU2501,short,999,TOTAL,63085,,TOTAL
2024-12-27,CU2501,volume,1,%D6%D0%D0%C5%C6%DA%BB%F5,5571,75.0,中信期货
2024-12-27,CU2501,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,4269,180.0,国泰君安
2024-12-27,CU2501,volume,3,%BD%F0%C8%F0%C6%DA%BB%F5,4023,779.0,金瑞期货
2024-12-27,CU2501,volume,4,%B6%AB%D6%A4%C6%DA%BB%F5,3561,289.0,东证期货
2024-12-27,CU2501,volume,5,%D6%D0%CC%A9%C6%DA%BB%F5,2535,2114.0,中泰期货
2024-12-27,CU2501,volume,6,%BA%A3%CD%A8%C6%DA%BB%F5,2222,407.0,海通期货
2024-12-27,CU2501,volume,7,%D4%C6%B3%BF%C6%DA%BB%F5,2217,751.0,云晨期货
2024-12-27,CU2501,volume,8,%CD%AD%B9%DA%BD%F0%D4%B4,1879,1442.0,铜冠金源
2024-12-27,CU2501,volume,9,%C4%CF%BB%AA%C6%DA%BB%F5,1550,493.0,南华期货
2024-12-27,CU2501,volume,10,%D0%CB%D2%B5%C6%DA%BB%F5,1495,976.0,兴业期货
2024-12-27,CU2501,volume,11,%CE%EF%B2%FA%D6%D0%B4%F3,1340,1100.0,物产中大
2024-12-27,CU2501,volume,12,%B7%BD%D5%FD%D6%D0%C6%DA,1267,-1985.0,方正中期
2024-12-27,CU2501,volume,13,%BD%A8%D0%C5%C6%DA%BB%F5,1258,115.0,建信期货
2024-12-27,CU2501,volume,14,%B9%FA%CD%B6%B0%B2%D0%C5,1207,600.0,国投安信
2024-12-27,CU2501,volume,15,%B1%A6%B3%C7%C6%DA%BB%F5,1108,-5.0,宝城期货
2024-12-27,CU2501,volume,16,%D2%F8%BA%D3%C6%DA%BB%F5,1081,62.0,银河期货
2024-12-27,CU2501,volume,17,%D3%C0%B0%B2%C6%DA%BB%F5,1059,505.0,永安期货
2024-12-27,CU2501,volume,18,%BA%A3%D6%A4%C6%DA%BB%F5,1055,168.0,海证期货
2024-12-27,CU2501,volume,19,%D2%BB%B5%C2%C6%DA%BB%F5,1029,613.0,一德期货
2024-12-27,CU2501,volume,20,%BB%AA%CC%A9%C6%DA%BB%F5,971,363.0,华泰期货
2024-12-27,CU2501,volume,999,TOTAL,40697,,TOTAL
2024-12-27,CU2501,long,1,%BD%F0%C8%F0%C6%DA%BB%F5,7977,-1844.0,金瑞期货
2024-12-27,CU2501,long,2,%CE%E5%BF%F3%C6%DA%BB%F5,6159,-180.0,五矿期货
2024-12-27,CU2501,long,3,%D4%C6%B3%BF%C6%DA%BB%F5,5099,988.0,云晨期货
2024-12-27,CU2501,long,4,%B7%BD%D5%FD%D6%D0%C6%DA,5093,-498.0,方正中期
2024-12-27,CU2501,long,5,%CD%AD%B9%DA%BD%F0%D4%B4,4708,-178.0,铜冠金源
2024-12-27,CU2501,long,6,%D6%D0%D0%C5%C6%DA%BB%F5,3801,-391.0,中信期货
2024-12-27,CU2501,long,7,%B9%FA%CC%A9%BE%FD%B0%B2,3487,-493.0,国泰君安
2024-12-27,CU2501,long,8,%B9%E3%D6%DD%C6%DA%BB%F5,3487,-576.0,广州期货
2024-12-27,CU2501,long,9,%D6%D0%BA%BD%C6%DA%BB%F5,2684,8.0,中航期货
2024-12-27,CU2501,long,10,%BA%EB%D2%B5%C6%DA%BB%F5,2507,-227.0,弘业期货
2024-12-27,CU2501,long,11,%D2%F8%BA%D3%C6%DA%BB%F5,2379,-342.0,银河期货
2024-12-27,CU2501,long,12,%B1%A6%B3%C7%C6%DA%BB%F5,2109,-479.0,宝城期货
2024-12-27,CU2501,long,13,%B9%E2%B4%F3%C6%DA%BB%F5,1899,-245.0,光大期货
2024-12-27,CU2501,long,14,%B6%AB%CE%E2%C6%DA%BB%F5,1716,-167.0,东吴期货
2024-12-27,CU2501,long,15,%B9%FA%C3%B3%C6%DA%BB%F5,1620,73.0,国贸期货
2024-12-27,CU2501,long,16,%C4%CF%BB%AA%C6%DA%BB%F5,1228,-463.0,南华期货
2024-12-27,CU2501,long,17,%B6%AB%D6%A4%C6%DA%BB%F5,1150,-120.0,东证期货
2024-12-27,CU2501,long,18,%D6%D0%D0%C5%BD%A8%CD%B6,1043,20.0,中信建投
2024-12-27,CU2501,long,19,%BB%AA%CC%A9%C6%DA%BB%F5,1019,-129.0,华泰期货
2024-12-27,CU2501,long,20,%B4%F3%B5%D8%C6%DA%BB%F5,942,-24.0,大地期货
2024-12-27,CU2501,long,999,TOTAL,60107,,TOTAL
2024-12-27,CU2501,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,5210,-2090.0,中信期货
2024-12-27,CU2501,short,2,%BD%F0%C8%F0%C6%DA%BB%F5,4670,-525.0,金瑞期货
2024-12-27,CU2501,short,3,%B9%FA%CD%B6%B0%B2%D0%C5,4109,-431.0,国投安信
2024-12-27,CU2501,short,4,%B9%FA%CC%A9%BE%FD%B0%B2,4040,-1284.0,国泰君安
2024-12-27,CU2501,short,5,%CE%E5%BF%F3%C6%DA%BB%F5,3502,-64.0,五矿期货
2024-12-27,CU2501,short,6,%B6%AB%D6%A4%C6%DA%BB%F5,2919,103.0,东证期货
2024-12-27,CU2501,short,7,%B9%FA%C3%B3%C6%DA%BB%F5,2638,-90.0,国贸期货
2024-12-27,CU2501,short,8,%D0%CB%D2%B5%C6%DA%BB%F5,2213,-1219.0,兴业期货
2024-12-27,CU2501,short,9,%CD%AD%B9%DA%BD%F0%D4%B4,2199,27.0,铜冠金源
2024-12-27,CU2501,short,10,%BA%A3%CD%A8%C6%DA%BB%F5,2089,-154.0,海通期货
2024-12-27,CU2501,short,11,%B7%BD%D5%FD%D6%D0%C6%DA,2016,79.0,方正中期
2024-12-27,CU2501,short,12,%D4%C6%B3%BF%C6%DA%BB%F5,1943,-15.0,云晨期货
2024-12-27,CU2501,short,13,%D2%BB%B5%C2%C6%DA%BB%F5,1840,164.0,一德期货
2024-12-27,CU2501,short,14,%B9%E3%B7%A2%C6%DA%BB%F5,1527,-240.0,广发期货
2024-12-27,CU2501,short,15,%C4%CF%BB%AA%C6%DA%BB%F5,1521,7.0,南华期货
2024-12-27,CU2501,short,16,%B3%A4%BD%AD%C6%DA%BB%F5,1402,0.0,长江期货
2024-12-27,CU2501,short,17,%D6%D0%B9%FA%B9%FA%BC%CA,1372,-3.0,中国国际
2024-12-27,CU2501,short,18,%D7%CF%BD%F0%CC%EC%B7%E7,1350,-2.0,紫金天风
2024-12-27,CU2501,short,19,%B6%AB%CE%E2%C6%DA%BB%F5,1315,5.0,东吴期货
2024-12-27,CU2501,short,20,%C3%F1%C9%FA%C6%DA%BB%F5,1201,-26.0,民生期货
2024-12-27,CU2501,short,999,TOTAL,49076,,TOTAL
2024-12-30,CU2501,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,4473,450.0,金瑞期货
2024-12-30,CU2501,volume,2,%B6%AB%D6%A4%C6%DA%BB%F5,4237,676.0,东证期货
2024-12-30,CU2501,volume,3,%D6%D0%D0%C5%C6%DA%BB%F5,4034,-1537.0,中信期货
2024-12-30,CU2501,volume,4,%B9%FA%CC%A9%BE%FD%B0%B2,3158,-1111.0,国泰君安
2024-12-30,CU2501,volume,5,%BA%A3%CD%A8%C6%DA%BB%F5,2935,713.0,海通期货
2024-12-30,CU2501,volume,6,%B7%BD%D5%FD%D6%D0%C6%DA,2904,1637.0,方正中期
2024-12-30,CU2501,volume,7,%D4%C6%B3%BF%C6%DA%BB%F5,2614,397.0,云晨期货
2024-12-30,CU2501,volume,8,%CD%AD%B9%DA%BD%F0%D4%B4,1633,-246.0,铜冠金源
2024-12-30,CU2501,volume,9,%C4%CF%BB%AA%C6%DA%BB%F5,1437,-113.0,南华期货
2024-12-30,CU2501,volume,10,%B1%A6%B3%C7%C6%DA%BB%F5,1365,257.0,宝城期货
